#CODE;RUSSIAN;x
EVTOPTA_ZE_3003;[target_treasurer.GetSheHeCap] прав[target_treasurer.GetEndA], так будет честно.;x
EVTOPTB_ZE_3003;[target_treasurer.GetSheHeCap] получит награду, но не такую.;x
EVTOPTC_ZE_3003;У меня масса желающих занять [target_treasurer.GetHersHis]  должность.;x
EVTDESC_ZE_3004;Сегодня [target_treasurer.GetTitledFirstName] подош[target_treasurer.GetLaYol] ко мне с предложением: "[Root.PrimaryTitle.GetFOA], у меня идея. Почему бы нам не построить монумент? Это повысит наш культурный статус и даст народу понять, какой Вы великий правитель. Всё, что требуется - немного золота и терпения с Вашей стороны. Работа займёт примерно год".;x
EVTOPTA_ZE_3004;Да будет так!;x
EVTOPTB_ZE_3004;Я так не думаю...;x
EVTDESC_ZE_3005;Монумент, который Вам обещал[target_treasurer.GetEndA] [target_treasurer.GetTitledFirstName], наконец закончен. Толпа зевак собралась, чтобы посмотреть на официальную церемонию открытия. Это [religious_head.GetTitledFirstName], большая прекрасная статуя.;x
EVTOPTA_ZE_3005;Это несомненно дарует нам божественную милость.;x
EVTDESC_ZE_3006;Монумент, который Вам обещал[target_treasurer.GetEndA] [target_treasurer.GetTitledFirstName], наконец закончен. Форма статуи немного смутила народ на церемонии открытия. Это огромное ухо с подписью "ОНО СЛЫШИТ".;x
EVTOPTA_ZE_3006;Оригинально.;x
EVTOPTB_ZE_3006;Успокойтесь все! Я - змий!;x
EVTDESC_ZE_3007;Монумент, который Вам обещал[target_treasurer.GetEndA] [target_treasurer.GetTitledFirstName], наконец закончен. Толпа зевак собралась, чтобы посмотреть на официальную церемонию открытия. Это [target_treasurer.GetTitledFirstName], увеличенная версия.;x
EVTOPTA_ZE_3007;Клянусь, я не знал[Root.GetEndA] об этом.;x
EVTOPTB_ZE_3007;Неслыханная дерзость! Снесите это немедленно!;x
EVTDESC_ZE_3008;Монумент, который Вам обещал[target_treasurer.GetEndA] [target_treasurer.GetTitledFirstName], наконец закончен. На церемонии открытия люди стали закрывать своим детям глаза. Он изображает молодую пару в процессе совокупления.;x
EVTOPTA_ZE_3008;Рано или поздно дети знакомятся с этим.;x
EVTOPTB_ZE_3008;Уберите это непотребство, сейчас же!;x
EVTDESC_ZE_3009;Монумент, который Вам обещал[target_treasurer.GetEndA] [target_treasurer.GetTitledFirstName], наконец закончен. Толпа, прибывшая на церемонию открытия, шокирована увиденным. Это трон, на котором восседает какое-то безглазое рогатое существо, оно пахнет кровью.;x
EVTOPTA_ZE_3009;Я долж[Root.GetNaEn] был[Root.GetEndA] это предвидеть.;x
EVTDESC_ZE_3010;Монумент, который Вам обещал[target_treasurer.GetEndA] [target_treasurer.GetTitledFirstName], наконец закончен. Толпа зевак собралась, чтобы посмотреть на официальную церемонию открытия. Увидев, что статуя изображает Вас, люди приняли улыбаться и аплодировать.;x
EVTOPTA_ZE_3010;У меня нет слов.;x
EVTOPTB_ZE_3010;Это чересчур. Уберите.;x
EVTDESC_ZE_3011;[steward.GetTitledFirstName] прервал[steward.GetEndA] свой доклад и улыбну[steward.GetLasLsya]: "[Root.PrimaryTitle.GetFOA], не могу не заметить, как Вы скучаете, когда мы обсуждаем финансовые вопрсоы. Думаю, будет весьма кстати познакомить Вас с предметом. Не хотите ли поработать со мной вместе с завтрашнего дня?";x
EVTOPTA_ZE_3011;Почему бы и нет? Это будет весьма познавательно.;x
EVTOPTB_ZE_3011;Ха! Это шутка, да? У меня полно своих дел.;x
EVTDESC_ZE_3012;[steward.GetTitledFirstName] начинает день со сбора налогов. Некоторые хмурятся и негодуют, когда им приходится делиться своим доходом. [steward.GetTitledFirstName] спокойно объясняет, в чём суть системы податей, и почему это так важно.;x
EVTOPTA_ZE_3012;Доверие - вот ключ к этому...;x
EVTOPTB_ZE_3012;А мы можем выжать из них чуть больше?;x
EVTDESC_ZE_3013;Сегодня [steward.GetTitledFirstName] взял[steward.GetEndA] Вас с собой на плановый осмотр строительства. [steward.GetSheHeCap] заметил[steward.GetEndA], что рабочие отстают от расписания и распрашивал[steward.GetEndA] их о причинах. Строители жаловались на плохую погоду и нехватку средств в связи с задержками. [steward.GetTitledFirstName] посмотрел[steward.GetEndA] на Вас в ожидании решения.;x
EVTOPTA_ZE_3013;Вы задерживаете работу, мы - задерживаем оплату.;x
EVTOPTB_ZE_3013;Думаю, никто не может предсказать погоду.;x
EVTOPTC_ZE_3013;Покиньте стройку! Не хотите работать - не будете!;x
EVTDESC_ZE_3014;Сегодня вечером [steward.GetTitledFirstName] принимал[steward.GetEndA] у себя друга. Вы трое хорошо провели время, обсуждая работу за ужином. "Знаешь, [steward.GetFirstName], а ведь тебе крупно повезло, - заметил гость, - твой сюзерен на собственном опыте понимает особенности твоей работы. Подобное сотрудничество явно на пользу вам обоим".;x
EVTOPTA_ZE_3014;Это гораздо интереснее чем кажется на первый взгляд.;x
EVTOPTB_ZE_3014;Но всё-таки это не моё.;x
EVTOPTC_ZE_3014;Если честно, я ненавижу это занятие!;x
obj_become_council_member_title;получить пост в Совете;x
obj_become_council_member_desc;[This.GetTitledFirstName] хочет получить место в [This.Liege.GetCouncilName]е своего сюзерена.;x
EVTDESC_ZE_6000;Мой сюзерен [target_liege.GetTitledName] долж[target_liege.GetNaEn] знать, какую большую работу я проделал[Root.GetEndA]. Я заслуживаю поста в Совете и пора об этом напомнить.;x
EVTOPTA_ZE_6000;Пора двигаться вперёд.;x
EVTOPTB_ZE_6000;Удача улыбнулась мне, я займу этот пост.;x
EVTTOOLTIPZE_6001;Получит просьбу о месте в Совете.;x
EVTDESC_ZE_6001;[aspiring_councillor.GetTitledFirstName] сегодня выразил[aspiring_councillor.GetEndA] желание занять место в Совете. [aspiring_councillor.GetHerHisCap] вклад в развитие страны довольно значителен, да и военная сила достаточно велика, чтобы её игнорировать, поэтому жалуя [aspiring_councillor.GetHerHim] пост советника, можно устранить потенциальную угрозу в будущем.;x
EVTOPTA_ZE_6001;Посмотрим, что можно сделать.;x
EVTOPTB_ZE_6001;Вы не нужны нам.;x
EVTOPTC_ZE_6001;Нет смысла беспокоить Вас мелкими назначениями.;x
EVTDESC_ZE_6002;Прошло уже немало времени с тех пор, как [target_liege.GetTitledName] пообещал[target_liege.GetEndA] мне место в Совете. Возможно, пора напомнить о ценности [target_liege.GetHersHis] слова.;x
EVTOPTA_ZE_6002;Я попаду в Совет немедленно!;x
EVTOPTB_ZE_6002;Наверное, у н[target_liege.GetHersHis] есть веская причина для задержки.;x
EVTTOOLTIPZE_6003;Напомнить сюзерену ([target_liege.GetTitledName]) об обещании.;x
EVTDESCA_ZE_6003;Прошло уже немало времени с тех пор, как [aspiring_councillor.GetTitledFirstName] попросил[aspiring_councillor.GetEndA] пост в Совете. [aspiring_councillor.GetSheHeCap] считает неправильным, что [councillor_target.GetTitledFirstName] занимает это место, а [aspiring_councillor.GetSheHe] - нет.;x
EVTDESCB_ZE_6003;Прошло уже немало времени с тех пор, как [aspiring_councillor.GetTitledFirstName] попросил[aspiring_councillor.GetEndA] пост в Совете. Учитывая, что у нас есть свободное место, возможно, самое время пригласить [aspiring_councillor.GetHersHis].;x
EVTOPTA_ZE_6003;Что ж, настало время перемен.;x
EVTOPTB_ZE_6003;Добро пожаловать в Совет.;x
EVTOPTC_ZE_6003;Совет для серьёзных людей.;x
EVTOPTD_ZE_6003;[councillor_target.GetTitledFirstName] клевещет на Вас.;x
EVTTOOLTIPZE_6004;Надеется на лучшее.;x
EVTDESC_ZE_6004;[target_liege.GetTitledName] одобрил[target_liege.GetEndA] моё вступление в [target_liege.GetCouncilName].;x
EVTOPTA_ZE_6004;Прекрасно!;x
EVTTOOLTIPZE_6005;Разочарован[GetEndA].;x
EVTDESC_ZE_6005;[target_liege.GetTitledName] чётка дал[target_liege.GetEndA] понять, что меня не пустят в [target_liege.GetCouncilName].;x
EVTOPTA_ZE_6005;Какой позор.;x
EVTTOOLTIPZE_6006;Польщ[GetNaEn].;x
EVTDESC_ZE_6006;Несмотря на то, что я не получил[Root.GetEndA] должность в Совете, я могу быть уверен[Root.GetEndA], что [target_liege.GetTitledName] знает о моих заслугах. [target_liege.GetSheHeCap] сказал[target_liege.GetEndA], что пост советника был бы пустой тратой моего драгоценного времени.;x
EVTOPTA_ZE_6006;Я создан[Root.GetEndA] для чего-то большего.;x
EVTTOOLTIPZE_6007;[aspiring_councillor.GetTitledFirstName] в гневе.;x
EVTDESC_ZE_6007;[target_liege.GetTitledName] говорит, что [councillor_target.GetTitledName] подло клевещет на меня! Конечно, сюзерен обладает достаточной мудростью, чтобы не верить в эту ложь, но Совет обеспокоен и не желает давать мне пост.;x
EVTOPTA_ZE_6007;Подлая тварь!;x
obj_land_for_son_title;получить землю для сына;x
obj_land_for_son_desc;Вы хотите, чтобы сын, который сейчас не является наследником, получил землю.;x
EVTDESC_ZE_6012;Ваш вассал [FromFrom.GetTitledName] обеспокоен[FromFrom.GetEndA] судьбой своих сыновей. [FromFrom.GetSheHeCap] просит Вас обратить внимание на них, когда понадобятся новые вассалы.;x
EVTOPTA_ZE_6012;А почему бы и нет?;x
EVTOPTB_ZE_6012;Я не могу раздавать землю направо и налево.;x
EVTOPTC_ZE_6012;[FromFrom.GetTitledFirstName] запомнит мою щердрость.;x
#EVTDESC_ZE_8000;[target_spouse.GetTitledName], the [target_spouse.GetHusbandWife] of [target_ruler.GetTitledName] has been spending a few days in [capital.GetName]. It has been a very nice experience meeting [target_spouse.GetHerHim] - maybe our peoples are not that different after all.;[target_spouse.GetTitledName], [target_spouse.GetHusbandWife] de [target_ruler.GetTitledName], a passй quelques jours а [capital.GetName], une rencontre des plus agrйables. Nos peuples ne sont peut-кtre pas si diffйrents au final.;[target_spouse.GetTitledName], [target_spouse.GetHusbandWife] von [target_ruler.GetTitledName], hat ein paar Tage in [capital.GetName] verbracht. Es war sehr angenehm, [target_spouse.GetHerHim] kennenzulernen – vielleicht sind unsere Vцlker doch nicht so verschieden.;;[target_spouse.GetTitledName], [target_spouse.GetHusbandWife] de [target_ruler.GetTitledName] ha pasado algunos dнas en [capital.GetName]. Ha sido una experiencia muy agradable vernos con [target_spouse.GetHerHim] - tal vez nuestros pueblos no son tan diferentes, despuйs de todo.;;;;;;;;;x 
EVTOPTA_ZE_8000;Мы могли бы стать друзьями. Напишу [target_ruler.GetHerHim].;x
EVTOPTB_ZE_8000;Это ничего не меняет.;x
#EVTDESC_ZE_8001;Dear [target_ruler.GetTitledName],\nDuring your [target_ruler.GetHusbandWifeOpp]'s leisure visit in [capital.GetName] we had a great time discussing the things our peoples have in common. I suggest a non-aggression pact between us for the near future, and we will welcome any visitors from your realm with open arms.\n\nKind regards,\n[From.GetName];[target_ruler.GetTitledName],\nLe passage de votre [target_ruler.GetHusbandWifeOpp] а [capital.GetName] nous a permis d'йvoquer les points communs а nos peuples. Je vous suggиre dиs lors un pacte de non-agression entre nos nations pour les temps а venir, et nous accueillerons ainsi les visiteurs en provenance de votre royaume а bras ouverts.\n\nCordialement,\n[From.GetName];Oh [target_ruler.GetTitledName],\nwдhrend des Besuches Eurer/Eures [target_ruler.GetHusbandWifeOpp] in [capital.GetName] haben wir eine angenehme Zeit damit verbracht, ьber die Dinge zu sprechen, die unsere Vцlker miteinander verbinden. Ich schlage vor, in Kьrze einen Nichtangriffspakt abzuschlieЯen, danach heiЯen wir Besucher aus Eurem Reich herzlich willkommen.\n\nMit freundlichen GrьЯen\n[From.GetName];;Querido [target_ruler.GetTitledName],\nDurante la visita de ocio de vuestro/a [ target_ruler.GetHusbandWifeOpp] a [capital.GetName] lo hemos pasado muy bien discutiendo sobre lo que nuestros pueblos tienen en comъn. Sugiero un pacto de no agresiуn entre nosotros para un futuro prуximo, y acogerй con satisfacciуn a cualquier visitante de vuestro reino con los brazos abiertos.\n\Respetuosos saludos,\n [From.GetName];;;;;;;;;x
EVTOPTA_ZE_8001;Отличная идея.;x
EVTOPTB_ZE_8001;Вежливо отказать.;x
EVTOPTB_ZE_8001_TOOLTIP;Отвергнуть предложение.;x
#EVTDESC_ZE_8002;Dear [Root.GetTitledName],\n\nIf this agreement can lead to a better understanding between our people I will put effort into opening our borders for visitors from your realm.\n\nYours truly,\n [target_ruler.GetTitledName].;[Root.GetTitledName],\n\nSi cet accord peut mener а plus de comprйhension entre nos peuples, je vais m'employer а ouvrir nos frontiиres aux visiteurs de votre royaume.\n\nSincиrement vфtre,\n [target_ruler.GetTitledName].;Oh [Root.GetTitledName],\n\nfalls ein solches Abkommen zu einem besseren Miteinander zwischen unseren Vцlkern fьhrt, werde ich mich bemьhen, die Grenzen fьr Besucher aus Eurem Reich zu цffnen.\n\nHochachtungsvoll\n [target_ruler.GetTitledName].;;Querido [target_ruler.GetTitledName],\n\nSi este acuerdo pudiese llevar un mejor entendimiento entre nuestros pueblos, yo me esforzarй en abrir nuestras fronteras a visitantes de vuestro reino.\n\nAtentamente,\n[target_ruler.GetTitledName].;;;;;;;;;x
EVTOPTA_ZE_8002;Великолепно!;x
EVTDESC_ZE_8003;Дорог[Root.GetAyaOy] [Root.GetTitledName],\nЯ рад[target_ruler.GetEndA] слышать, что визит мо[target_ruler.GetHerHisOpp] [target_ruler.GetHusbandWifeGENOpp] имел такой успех. Но, к сожалению, вынужден[target_ruler.GetEndA] отказаться от соглашения. В наше время всё так переменчиво, условия постоянно меняются, и боюсь не смогу сдержать слово, если заключу этот договор. Надеюсь, Вы понимаете.;x
EVTOPTA_ZE_8003;Какой позор.;x
EVTDESC_ZE_8010;Мелкий представитель [target_ruler_capital.County.GetAdjective]ской знати вот уже неделю гостит в [capital.County.GetAdjective]ских землях. За это время он до чёртиков надоел всем. Он постоянно хвастается своим богатством и оскорбляет своих коллег. Ваши придворные просят "что-то с этим сделать".;x
EVTOPTA_ZE_8010;Я передам официальную жалобу.;x
EVTOPTB_ZE_8010;Мне лично он не мешает.;x
EVTOPTC_ZE_8010;Я найду способ избавиться от него.;x
EVTOPTA_ZE_8010_TOOLTIP;[target_ruler.GetTitledName] получит письмо с Вашей жалобой.;x
EVTOPTB_ZE_8010_TOOLTIP;Вашим придворным это не понравится.;x
EVTOPTC_ZE_8010_TOOLTIP;Неприятности случаются постоянно.;x
EVTDESC_ZE_8011;Уважаем[target_ruler.GetAyaYy] [target_ruler.GetTitledName],\nУ нас проблема с одним из Ваших подданных. [capital.GetName] принимает его как гостя уже неделю, но его поведение, мягко говоря, неприемлимо. Боюсь, рано или поздно, мне придётся принять меры.\nС наилучшими пожеланиями,\n [From.GetTitledName];x
EVTOPTA_ZE_8011;Попытаюсь всё объяснить.;x
EVTOPTB_ZE_8011;Надо взять вину на себя.;x
EVTOPTC_ZE_8011;Я-то тут при чем?!;x
EVTOPTA_ZE_8011_TOOLTIP;[From.GetFirstName] получит письмо, выражающее симпатию.;x
EVTOPTB_ZE_8011_TOOLTIP;Не будем усугублять.;x
EVTOPTC_ZE_8011_TOOLTIP;[From.GetFirstName] получит гневное письмо.;x
EVTDESC_ZE_8012;Уважаем[Root.GetAyaYy] [Root.GetTitledName],\nМне очень жаль, что этот человек доставил Вам столько неприятностей. Могу Вас заверить, он - совсем не тот, за кого себя выдаёт. У него нет владений в [target_ruler_capital.County.GetAdjective]ских землях. Если этот мерзавец сам не уедет, Вы можете поступить с ним, как Вам будет угодно.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_8012;Разобраться с самозванцем и отправить извинения.;x
EVTOPTB_ZE_8012;Думаете, я - идиот[Root.GetEndKa]?!;x
EVTOPTA_ZE_8012_TOOLTIP;[From.GetTitledName] получит письмо с извинениями;x
EVTDESC_ZE_8013;[Root.PrimaryTitle.GetFOA],\nМеня весьма огорчает то, как Вы обвиняете мой народ в неподобающем поведении. Вам не приходило в голову, что он - мошенник? Конечно, нет! Подумайте об этом...\n [From.GetTitledName];x
EVTOPTA_ZE_8013;Какая наглость!;x
EVTOPTB_ZE_8013;Хорошо, забудем об этом, пока...;x
EVTOPTA_ZE_8013_TOOLTIPA;Разорвать пакт о ненападении.;x
EVTOPTB_ZE_8013_TOOLTIPB;Ваш альянс под угрозой.;x
EVTDESC_ZE_8014;[Root.PrimaryTitle.GetFOA],\nПриношу Вам свои искренние извинения. Мои преждевременные выводы были основаны на заблуждении. Надеюсь, этот инцидент вскоре будет забыт.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_8014;Хорошо, что всё прояснилось.;x
EVTDESC_ZE_8015;[Root.GetTitledName],\nМне сразу следовало понять, что Вы будете извиваться, как уж на сковородке. Принять ответственность всегда было нелегко для Вас. Очевидно, наш договор больше не действует.\nСожалею, что связа[From.GetLasLsya] с Вами,\n [From.GetTitledName];x
EVTOPTA_ZE_8015;Такие союзники нам ни к чему.;x
EVTOPTA_ZE_8001_TOOLTIP;Подписать пакт о ненападении.\n;x
EVTOPTA_ZE_8000_TOOLTIP;Предложить пакт о ненападении.;x
EVTOPTA_ZE_8002_TOOLTIP;Пакт подписан.;x
in_non_aggression_pact;Состоит в пакте о ненападении;x
EVTDESC_ZE_8016;Уважаем[Root.GetAyaYy] [Root.GetTitledName],\nНадеюсь, этот человек доставил Вам не слишком много неприятностей. Я проинформирую своих людей, чтобы впредь, когда они будут посещать Вашу страну, вели себя достойно и уважали Ваши порядки. Благодарю за возможность исправить мою ошибку.\nС наилучшими пожеланиями, \n[From.GetTitledName];x
EVTOPTA_ZE_8016;Хорошо, что мы поняли друг друга.;x
EVTOPTA_ZE_8013_TOOLTIP;Денонсировать пакт о ненападении.;x
request_council_position_tooltip;Послать запрос.;x
request_council_position;Попросить место в Совете;x
request_council_position_desc;§Y[Root.GetTitledFirstName]§! - мой сюзерен, я могу обратиться к н[Root.GetHerHim] и попросить для себя место в Совете. Это можно делать не чаще чем раз в два года.;x
requested_council_position;Попросил место в Совете;x
ask_for_land_tooltip;Послать запрос.;x
ask_for_land_desc;§Y[Root.GetTitledFirstName]§! - мой сюзерен, я могу попросить [Root.GetHersHis] пожаловать титул моему безземельному сыну. Это можно делать не чаще чем раз в два года.;x
ask_for_land;Попросить землю у сюзерена;x
requested_land;Попросил землю;x
EVTDESC_ZE_6013;Моя смиренная просьба о том, чтобы [chosen_son.GetFirstName] получил[chosen_son.GetEndA] землю, была услышана. Более нет нужды беспокоиться о н[chosen_son.GetEyYom].;x
EVTOPTA_ZE_6013;Отлично!;x
EVTDESC_ZE_6014;К сожалению, мой сюзерен пока не посчитал[From.GetEndA] нужным даровать моему сыну землю.;x
EVTOPTA_ZE_6014;Что ж, может в другой раз.;x
EVTDESC_ZE_6015;Мой сын [chosen_son.GetFirstName] теперь владеет своей землёй - это прекрасно! Однако, мой сюзерен напоминает мне, что я в долгу перед н[From.GetEyIm].;x
EVTOPTA_ZE_6015;Я не забуду о [From.GetHersHis] великодушии.;x
obj_land_for_son_success_tooltip;Вы получите надел для своего сына.;x
EVTDESC_ZE_8100;Заседание Совета оказалось долгим, и Вы решили скрасить его, предложив тост. Как это обычно бывает, тост затянулся, и Вы не заметили, как пролетело время... Позже, в личных покоях у Вас закружилась голова и Вы почувствовали привкус крови во рту.;x
EVTOPTA_ZE_8100;Помогите!;x
EVTOPTB_ZE_8100;Нельзя привлекать внимание...;x
EVTDESC_ZE_8101;[From.GetTitledName] только что покинул[From.GetEndA] заседание Совета, и сейчас Вы слышите сдавленный крик о помощи - это не может быть совпадением. Поспешив на выручку, Вы обнаружили [From.GetHersHis] лежащ[From.GetEyIm] на полу в крови. [From.GetSheHeCap] попросил[From.GetEndA] Вас держать это в тайне.;x
EVTOPTA_ZE_8101;Выполнить [From.GetHersHis] просьбу.;x
EVTOPTB_ZE_8101;Позвать остальных.;x
EVTDESC_ZE_8102;Вы помните, что слышали чей-то голос, а потом потеряли сознание. Да, это был[From.GetEndA] [From.GetTitledFirstName]. Сейчас, когда Вы пришли в себя, Ваша голова готова взорваться, но, к счастью, Вы живы.;x
EVTOPTA_ZE_8102;Спасибо, [From.GetFirstName], я у тебя в долгу.;x
EVTDESC_ZE_8103;[From.GetTitledName] стоял[From.GetEndA] рядом с Вами. Похоже, [From.GetSheHe] не внял[From.GetEndA] Вашим мольбам и позвал[From.GetEndA] на помощь. Прежде чем потерять сознание, Вы увидели, как советники окружают Вас и переносят на кушетку, презрительно перешёптываясь.;x
EVTOPTA_ZE_8103;Я не забуду о твоей "доброте", [From.GetFirstName].;x
EVTOPTA_ZE_8100_TOOLTIP;Если повезет, кто-нибудь услышит Вас.;x
EVTOPTA_ZE_8101_TOOLTIP;Вы поступаете достойно.;x
EVTOPTB_ZE_8100_TOOLTIP;Естественный отбор.;x
EVTOPTA_38011;Хорошо. Потом как-нибудь сочтёмся.;x
EVTOPTA_38011_TOOLTIP;[From.GetTitledName] будет перед Вами в долгу.;x
EVTDESC38016;[From.GetTitledName] одобрил[From.GetEndA] Ваш запрос, но заверил[From.GetEndA], что теперь Вы перед н[From.GetEyIm] в долгу.;x
EVTOPT_38016_TOOLTIP;Вы будете в долгу перед человеком, известным как [From.GetTitledName].\n;x
EVTOPTC38060;[Root.Liege.GetSheHeCap] будет передо мной в долгу.;x
EVTDESC38062;[From.GetTitledName] предлагает помочь с Вашей финансовой проблемой. [From.GetSheHeCap] хочет получить земли в обмен на щедрую сумму денег.;x
EVTOPTA38062;Прекрасное решение!;x
EVTOPTB38062;Подобные сделки мне явно не по нраву.;x
EVTDESC50009;[From.GetTitledName] проявил[From.GetEndA] милосердие и решил[From.GetEndA] отпустить меня, в обмен на ответную услугу с моей стороны в будущем.;x
EVTOPTA50009;Я этого не забуду.;x
EVTOPTE50006;Освободите [From.GetHersHis], [From.GetSheHe] будет мне полез[From.GetNaEn].;x
EVTDESC63006B;Сюзерен даёт своё согласие передать мне вассала, но я буду перед [Root.Liege.GetEyIm] в долгу.;x
EVTOPTA63001B;Пусть забирает вассала, но будет мне долж[From.GetNaEn].;x
#EVTOPTC63041;Вы получите титул, но будете передо мной в долгу.;x
EVTDESC_ZE_8110;Ваш вассал [target_vassal.GetTitledName] ругается со сво[target_vassal.GetEyImOpp] [target_vassal.GetHusbandWifeINSOpp]. Похоже [target_vassal.GetSheHeOpp] чем-то сильно расстроен[target_vassal.GetEndAOpp], они практически кричат друг на друга и совершенно не замечают, что Вы за ними наблюдаете.;x
EVTOPTA_ZE_8110;Я долж[Root.GetNaEn] вмешаться.;x
EVTOPTB_ZE_8110;Это не моё дело.;x
EVTDESC_ZE_8111;Подойдя к этой парочке, Вы попытались объяснить, что [target_vassal.GetFirstName] в последнее время переживает сильный стресс в связи с ответственной работой в Совете, но теперь тяжёлый период закончился и у н[target_vassal.GetHersHis] будет больше времени семье.;x
EVTOPTA_ZE_8111;Теперь пора оставить их наедине.;x
EVTDESC_ZE_8112;Мы с [Root.GetHusbandWifeINSOpp] опять ругались из-за какой-то ерунды, но вдруг к нам подош[From.GetLaYol] [From.GetTitledName]. Удивительно, но [From.GetSheHe] приш[From.GetLaYol] мне на помощь, чтобы поговорить с нами и спасти мой брак.;x
EVTOPTA_ZE_8112;Я перед н[From.GetEyIm] в долгу.;x
CONTINUE_FROM_SAVE;Продолжить с сохранения: $NAME$;x
LOADING_GAME;Игра загружается;x
#START_COALITION;Создать коалицию;x
#LEAVE_COALITION;Покинуть коалицию;x
#JOIN_COALITION;Вступить в коалицию;x
#START_COALITION_TITLE;Коалиция;x
#START_COALITION_LONG_DESC;Коалиция - это группа, объединённая против общего врага, который стал столь сильным, что угрожает существующему миропорядку. Кога враг (цель) коалиции нападает на её участника, все остальные обязаны вступить в войну, чтобы остановить его.;x
#start_coalition_against;Вы действительно хотите создать коалицию против правителя, известного как $TARGET$?;x
#leave_coalition_against;Вы действительно хотите покинуть коалицию против правителя, известного как $TARGET$?;x
#join_coalition_against;Вы действительно хотите вступить в коалицию против правителя, известного как $TARGET$?;x
coalition_target;Цель: $TARGET$;Cible : $TARGET$;Ziel: $TARGET$;;Objetivo: $TARGET$;;;;;;;;;x
coalition_members;Участники: $MEMBERS$;x
#coalition_title;Коалиция, цель которой - $TARGET$;x
RELATION_ALLY;Союзник;x
RELATION_NON_AGGRESSION;Пакт о ненападении;x
#RELATION_COALITION_TARGET;$TARGET$ - цель коалиции, участник которой - $MEMBER$.;x
#RELATION_COALITION_MEMBER;$MEMBER$ - участник коалиции, цель которой - $TARGET$.;x
PACTS;Пакты;x
#COALITION_STARTED_SETUP;Новая коалиция;x
#COALITION_STARTED_LOG;$MEMBER$ создаёт коалицию, цель которой - $TARGET$;x
#COALITION_JOINED_SETUP;Вступление в коалицию;x
#COALITION_JOINED_LOG;$MEMBER$ вступает в коалицию, цель которой - $TARGET$;x
#COALITION_LEFT_SETUP;Кто-то покинул коалицию;x
#COALITION_LEFT_LOG;$MEMBER$ покидает коалицию, цель которой - $TARGET$;x
#COALITION_DISSOLVED_SETUP;Коалиция распалась;x
#COALITION_DISSOLVED_LOG;Коалиция против правителя, известного как $TARGET$, распалась.;x
CHARACTER_DEBUG;Отладка:\n§GНажмите Ctrl, чтобы играть этим персонажем\nНажмите Alt, чтобы убить этого персонажа§!;x
#INTERACTION_COALITION_REQUIRES_INFAMY_LIMIT;§Y[Recipient.GetTitledFirstName]§! must have at least $NUM|Y$% Infamy.;§Y[Recipient.GetTitledFirstName]§! doit contrфler un minimum de $NUM$ comtйs.;§Y[Recipient.GetTitledFirstName]§! muss mindestens $NUM$ Grafschaften kontrollieren;;§Y[Recipient.GetTitledFirstName]§! debe controlar por lo menos $NUM$ condados;;;;;;;;;x
#INTERACTION_COALITION_REQUIRES_COUNTY_COMPARE;Убедитесь, что страна, которой правит §Y[Actor.GetTitledFirstName]§!, составляет менее $RATIO|Y%0$ от размеров страны, которой правит §Y[Recipient.GetTitledFirstName]§!;x #ПРОВЕРИТЬ
INTERACTION_COALITION_REQUIRES_NO_ALLY; и §Y[Recipient.GetTitledFirstName]§! должны НЕ состоять в альянсе;x
#GAME_SETUP_COALITION_TARGET_ICON;Цель коалиции, в которую входит $NUM_MEMBERS|Y$ государств.;x
#GAME_SETUP_COALITION_MEMBER_ICON;Участвует в коалиции из $NUM_MEMBERS|Y$ государств, цель которой - $TARGET|Y$.;x
UNIT_MAX;Макс: $MAX|Y$;x
UNIT_CURRENT;Сейчас: $CURRENT|Y$;x
UNIT_WILL_REINFORCE;Войско находится на дружественной территории и будет пополняться от родного поселения на $REINFORCE|+0$ человек каждый месяц.;x
UNIT_NOT_REINFORCE;Находясь на дружественной территории, это войско будет пополняться от родного поселения на $REINFORCE|+0$ человек каждый месяц. Ближайшая дружественная территория - $FRIENDLY|Y$.;x
MODIFIER_DEFENSIVE_PLOT_POWER;Защитная сила заговора;x
FORM_ALLIANCE_INTERACTION_TITLE;Создать альянс;x
FORM_ALLIANCE_INTERACTION_DESC;Создать альянс;x
FORM_ALLIANCE_INTERACTION_LONG_DESC;Укрепить отношения ещё больше, создав альянс.;x
FORM_ALLIANCE_INTERACTION_ACCEPT_SETUP;Новый альянс;x
FORM_ALLIANCE_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W и §Y[Recipient.GetBestName]§W создали альянс;x
FORM_ALLIANCE_INTERACTION_DECLINE_SETUP;Альянс отвергнут;x
FORM_ALLIANCE_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W отказа[Recipient.GetLasLsya] создать альянс, который предложил[Actor.GetEndA] [Recipient.GetHerHim] §Y[Actor.GetBestName]§W;x
FORM_ALLIANCE_INTERACTION_OFFER;§Y[Actor.GetBestName]§W хочет создать альянс с нами.;x
FORM_ALLIANCE_INTERACTION_LETTER;\nМы можем укрепить наши отношения ещё больше, если сформируем альянс.;x
FORM_ALLIANCE_INTERACTION_01;Спросить, не желает ли $WHO|Y$ создать альянс между нами.;x
#EVTDESCdiploresponse.1;[From.GetBestName] accepted our proposal for an Alliance.;x
